标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
金美花园电梯大二房现便宜出售，朝南,"金美花园 , 常平镇",2室2厅,89平米,南,,11层 ,,板楼,59 万,6630 元,0,,,VR房源,https://dg.lianjia.com/ershoufang/105122145096.html
城轨口 空中 边位 小别墅 急售,"保利卓越中环广场 , 寮步",3室2厅,71.53平米,东南,精装,低楼层(共32层) ,,板塔结合,78 万,10905 元,0,,,房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119650492.html
莞城小户型、电梯中高层、带大阳台 总价低 无欠款,"西城楼大街 , 西城楼",1室0厅,40.83平米,北,精装,中楼层(共26层) ,,板楼,85 万,20819 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122145873.html
黄河时装城旁边大小区 配套齐 交通便利,"永业楼 , 黄河中心",3室2厅,92.61平米,南 北,简装,中楼层(共8层) ,,板塔结合,48.8 万,5270 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118255177.html
长安城市花园精装3房，业主急售！,"长安城市花园 , 增田",3室2厅,123.93平米,南,简装,中楼层(共16层) ,,,170 万,13718 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111132071.html
新世纪星城 3房 高层南向 通风采光好,"新世纪星城(一二)期 , 温塘",3室2厅,102.01平米,南,,高楼层(共17层) ,,板塔结合,186 万,18234 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121828330.html
融创清溪壹号 精装一房一厅 急售,"融创清溪壹号 , 清溪镇",1室1厅,41平米,东南 东 南,精装,高楼层(共20层) ,,板塔结合,31 万,7561 元,1,,,房本满五年,https://dg.lianjia.com/ershoufang/105119842117.html
山景房，南。北对流，带精装，高楼层视野开阔,"名流印象花园二期 , 凤岗镇",3室2厅,88平米,东南,精装,33层 ,,板塔结合,140 万,15910 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118580627.html
欧景城 精装三房 南北对流 满5唯一 拎包可入住,"深业欧景城 , 宏远北",3室1厅,95.9平米,南,精装,高楼层(共14层) ,,板塔结合,142 万,14808 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120430907.html
虎门天虹楼上朝南三房两卫出售小区大环境好商配集中,"地标广场 , 地标",3室2厅,106.84平米,南,精装,28层 ,,板塔结合,225 万,21060 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121692204.html
卓越弥敦道御府 2室1厅 北,"卓越弥敦道御府 , 石碣镇",2室1厅,29.46平米,北,精装,低楼层(共21层) ,,塔楼,21 万,7129 元,0,,,随时看房,https://dg.lianjia.com/ershoufang/105116413353.html
此房位于花园中间位，高层朝南 满五唯一 通风采光良好,"光大景湖春晓 , 西平",3室2厅,102.6平米,南,精装,18层 ,,板楼,215 万,20956 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105112305061.html
此房是满五唯一，房子是精装房，，户型方正，视野开阔,"金地城南艺境 , 道滘镇",3室2厅,97.02平米,南,精装,33层 ,,塔楼,118 万,12163 元,6,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118622062.html
随时看房满五唯一；拎包入住很新；业主诚意出售,"万科金色悦府 , 宵边",3室2厅,97.61平米,南,精装,25层 ,,板塔结合,246 万,25203 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120883823.html
一手业主满5年唯一看房有钥匙，，,"香堤绿茵温莎堡 , 樟木头镇",4室2厅,137.43平米,南,毛坯,低楼层(共18层) ,,板塔结合,129 万,9387 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113577948.html
国际公馆91平精致小三房拎包入住,"石排世纪城国际公馆 , 石排镇",3室2厅,91.35平米,北,精装,中楼层(共15层) ,,塔楼,100 万,10947 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118346798.html
时代荟江景三房  家私电器齐全 拎包入住,"时代荟 , 茶山镇",3室2厅,101.79平米,南,精装,低楼层(共32层) ,,塔楼,138 万,13558 元,0,,15天以前发布,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122401675.html
大社区 商圈配套成熟 中高楼层3房 户型方正,"佳兆业中央豪门御府 , 石龙镇",3室1厅,88.17平米,东南,简装,高楼层(共32层) ,,板塔结合,98 万,11115 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119141953.html
东莞大岭山新世纪领居，优质房源，不容错过,"新世纪领居B区 , 大岭山镇",5室2厅,193.75平米,东南,,低楼层(共18层) ,,板塔结合,288 万,14865 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122146357.html
高楼层朝南 装修保养好 业主诚意出售,"中央财津 , 三元里",2室1厅,63.41平米,南,精装,26层 ,,板塔结合,76 万,11986 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121474774.html
翡翠山湖大社区大花园大三房二厅诚心出售128万,"翡翠山湖 , 凤岗镇",3室2厅,120.82平米,东,简装,11层 ,,塔楼,120 万,9933 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121145941.html
虎门印象毛坯大三房 中间楼层  南北朝向 看房随时方便,"虎门印象 , 万达",3室2厅,114.77平米,南 北,,中楼层(共30层) ,,板塔结合,176 万,15336 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119770034.html
翡翠东望新出高层东南向四房 保养好 方便看房,"万科首铸翡翠东望 , 鸿福路口",3室2厅,93.03平米,东南,精装,高楼层(共31层) ,,塔楼,249 万,26766 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121696125.html
华润公元九里高品质小区，业主诚心出售,"华润公元九里 , 企石镇",3室2厅,96.35平米,南,简装,中楼层(共29层) ,,塔楼,130 万,13493 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105118316806.html
亨达百货楼上，三正世纪新城 3房2厅 诚意出售,"三正世纪新城 , 塘厦镇",3室2厅,111.74平米,南,简装,7层 ,,板塔结合,74.5 万,6668 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105107727862.html
诚心急售 高楼层视野开阔 采光通透 随时看房不拖沓,"鸿荣源熙园山院 , 凤岗镇",3室2厅,93.62平米,南,毛坯,25层 ,,板塔结合,153 万,16343 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122214809.html
单边位 大两房 南北对流  宜居家,"佳兆业中央豪门 , 石龙镇",2室2厅,88.3平米,东 南,精装,中楼层(共31层) ,,板塔结合,92 万,10420 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122039628.html
碧桂园 朝南 自住4房 满五 唯一,"沙田碧桂园滨江豪园 , 沙田镇",4室2厅,114平米,南,精装,29层 ,,塔楼,158 万,13860 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121606426.html
宝翠花園 1室1厅 西南,"宝翠花園 , 横沥镇",1室1厅,53.89平米,西南,精装,中楼层(共4层) ,,板楼,32 万,5939 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120906757.html
丰华珑远翠珑湾精装复式、有阳台通燃气,"丰华珑远翠珑湾 , 东平街",2室1厅,64.31平米,北,精装,中楼层(共19层) ,,板塔结合,80 万,12440 元,1,,,近地铁 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122149149.html
天虹商圈，精装三房出售，满五唯一省个税业主诚意出售,"地标大厦 , 地标",3室2厅,87.31平米,南 北,精装,低楼层(共25层) ,,塔楼,110 万,12599 元,12,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105117308429.html
精装大三房，属于建设的，业主诚意出售的,"金域名苑 , 东莞行政中心区",3室2厅,158.39平米,南 北,精装,低楼层(共18层) ,,板塔结合,197 万,12438 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118708102.html
全新未入住空房朝南通透双阳台三面采光无遮挡,"招商雍华府 , 麻涌镇",4室2厅,117.09平米,南,精装,32层 ,,,120 万,10249 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121742129.html
颐龙湾四期，双阳台户型，南北对流三房两卫，采光好！,"新世纪颐龙湾 , 高埗镇",3室2厅,102.98平米,北,,高楼层(共17层) ,,板塔结合,142 万,13790 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121191640.html
盛世华庭 2室1厅 西南,"盛世华庭 , 横沥镇",2室1厅,76.4平米,西南,,中楼层(共9层) ,,板塔结合,56 万,7330 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122056940.html
飞机户型3房，高楼层，房子保养好！,"虎门印象 , 万达",3室2厅,116.82平米,南,,中楼层(共30层) ,,塔楼,198 万,16950 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120297722.html
虎门万达商圈地铁口精装三房 2015年小区精装修出售,"虎门客天下 , 万达",3室2厅,92平米,南,,中楼层(共27层) ,,板楼,133 万,14457 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105114896009.html
都市华府 三房两卫带一个大平台 南北通户型,"都市华府 , 常平镇",3室2厅,86.55平米,南,,25层 ,,塔楼,128 万,14790 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118361439.html
东城富怡物业电梯3房2厅 通风采光好 看房方便,"富怡物业 , 花园新村",3室2厅,126平米,东南,简装,高楼层(共9层) ,,塔楼,68 万,5397 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120208770.html
地铁口旁 菊香苑 精装2房产权清晰户型方正,"菊香苑 , 东莞图书馆",2室1厅,77.91平米,东北,简装,中楼层(共9层) ,,塔楼,108 万,13863 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118239837.html
恒盈豪庭  2房高楼层  南北对流  诚意出售,"恒盈豪庭 , 清溪镇",2室2厅,81.52平米,北 南,简装,高楼层(共15层) ,,板塔结合,68 万,8342 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118005384.html
莞城建设2房总价低满五唯一不欠款随时看房,"万科运河东1号 , 运河东",2室1厅,68.15平米,北,精装,中楼层(共24层) ,,塔楼,125 万,18342 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120383597.html
房子装修保养好 中高楼层 诚心出售,"万科花园 , 虎门公园",4室2厅,111.19平米,东南,精装,中楼层(共34层) ,,板塔结合,200 万,17988 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116676357.html
小区开发商是金地集团 建筑质量有保障，物业为金地物,"金地·艺境水岸 , 石美",2室1厅,49.62平米,东,,高楼层(共30层) ,,塔楼,34 万,6853 元,1,,,随时看房,https://dg.lianjia.com/ershoufang/105121765261.html
业主诚意出售，高楼层视野好，格局方正，小区管理好,"万科运河东1号 , 运河东",3室2厅,129.31平米,东南,精装,高楼层(共19层) ,,塔楼,199 万,15390 元,0,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105117262072.html
里悦里旁  精装三房两卫诚意出售 朝南 高楼层,"碧桂园·万象松湖 , 大朗镇",3室2厅,106平米,南,精装,32层 ,,塔楼,86 万,8114 元,5,,,随时看房,https://dg.lianjia.com/ershoufang/105121326121.html
南城区 万科翡丽山 高楼层 精装修 看房方便,"万科翡丽山 , 水濂山",3室2厅,96.87平米,东南,精装,高楼层(共27层) ,,板楼,129 万,13317 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119992208.html
万科翡丽山这套94㎡三房是典型的‘满五唯一’，税费省,"万科翡丽山 , 水濂山",3室2厅,94.62平米,东南,,中楼层(共27层) ,,塔楼,135 万,14268 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121178603.html
次新楼盘 江景洋房 楼层舒适 视野开阔,"保利首铸天际 , 胜利路",4室2厅,117.75平米,西南,,中楼层(共48层) ,,板楼,305 万,25903 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121448954.html
丽景花园复式三房出售98万，精装修，,"丽景花园 , 常平镇",3室2厅,132.08平米,东南,,中楼层(共19层) ,,塔楼,98 万,7420 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120693180.html
卓 越中寰 平层一房一厅 朝南,"卓越中寰 , 学院路",1室1厅,57.83平米,南,精装,21层 ,,塔楼,40 万,6917 元,1,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119182166.html
精装修中间楼层业主自住保养好户型好,"卓越弥敦道御府 , 石碣镇",3室2厅,93.23平米,南,,中楼层(共32层) ,,板塔结合,115 万,12336 元,1,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105117445819.html
翻新自住，保养新，高层视眼开阔,"飞龙山庄 , 黄河中心",3室2厅,129.66平米,东南,精装,高楼层(共16层) ,,塔楼,146 万,11261 元,1,,31天以前发布,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122254068.html
华桂园117户型精装出售边户看别墅,"南峰华桂园 , 清溪镇",3室2厅,117.39平米,南,简装,18层 ,,板塔结合,170 万,14482 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122210827.html
海德全新三房，朝南看小区看鱼池，有钥匙随时看房,"海德骏园 , 望牛墩镇",3室2厅,96.56平米,东南,精装,低楼层(共23层) ,,塔楼,98 万,10150 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121962882.html
时代香海彼岸 好楼层 大3房 业主想尽快出手,"时代香海彼岸1期 , 道滘镇",3室1厅,96.91平米,南,精装,高楼层(共24层) ,,板楼,138 万,14241 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117575206.html
保利东岸大四房，双阳台南北通透，拎包入住,"保利锦城二期 , 茶山镇",4室2厅,130.92平米,南 北,,低楼层(共32层) ,,板塔结合,167 万,12756 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121663702.html
石竹山水园八期满五唯一无欠款毛坯两房低价出售,"石竹山水园望景台 , 桥头镇",2室1厅,84.19平米,东南,毛坯,高楼层(共23层) ,,塔楼,56 万,6652 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105111864040.html
"房子视野景观好视野开阔，户型采光好,房子全新没住过","保利心语花园 , 寮步",3室2厅,80.08平米,北,,中楼层(共28层) ,,塔楼,115 万,14361 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121557168.html
新天美地花园高层南北对流三房出售,"新天美地花园 , 常平镇",3室2厅,92.8平米,西北,精装,高楼层(共21层) ,,板塔结合,86 万,9268 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113398653.html
精装修花园小区，两房诚意出售，看房方便.,"万科城市之光 , 虎门公园",2室1厅,40.4平米,南 北,精装,高楼层(共31层) ,,塔楼,60 万,14852 元,0,,,房本满五年,https://dg.lianjia.com/ershoufang/105119204278.html
金美花园楼楼的2房格局好，实用面积大，价格还美丽,"金美花园 , 常平镇",2室2厅,73平米,东北,简装,6层 ,,板楼,49 万,6713 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105119752824.html
业主刚需置换大别墅出售香樟绿洲电梯高层大三房,"中惠香樟绿洲 , 樟木头镇",3室2厅,97.98平米,北,精装,30层 ,,板楼,90 万,9186 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118542471.html
满五唯一 无个税 不欠款 过户快 。正规两居 格局合理,"庄士新都 , 沙田镇",2室2厅,73.17平米,南,精装,7层 ,,塔楼,42 万,5741 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120841185.html
御江1号 3室2厅 南,"御江1号 , 横沥镇",3室2厅,91.31平米,南,精装,低楼层(共24层) ,,塔楼,118 万,12924 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121937053.html
中间楼层，视野采光好，横厅长阳台,"时代香海彼岸2期 , 道滘镇",4室2厅,121.27平米,东南 南,,中楼层(共23层) ,,板楼,176 万,14514 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105112789195.html
万科精装修三房两卫   视野开阔采光好    诚心出售,"万科大中江南院子 , 沙田镇",3室2厅,92.81平米,东南,精装,中楼层(共30层) ,,塔楼,115 万,12391 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105116278032.html
瓷砖到顶大三房两卫，无抵押，税费低，价格可谈,"长裕棕榈园 , 横沥镇",3室2厅,122.03平米,北,简装,16层 ,,塔楼,110 万,9015 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105117644283.html
一线江景房，精装修 业主自己住保养好，采光好,"保利锦城二期 , 茶山镇",3室1厅,103.8平米,南,精装,中楼层(共32层) ,,塔楼,133 万,12814 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122044447.html
高楼层 视野很好 房子全屋定制保养好,"南部湾万科城 , 大宁",4室2厅,118.95平米,西南,,高楼层(共29层) ,,塔楼,245 万,20597 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105119590479.html
三房两卫，户型方正，位置安静，看房方便.价格可议,"金丰花园天景居 , 宏远北",4室2厅,139.08平米,西北,简装,中楼层(共6层) ,,板塔结合,190 万,13662 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117770752.html
业主诚意出售，配套齐全，交通便利,"盛和雅颂花园 , 横沥镇",3室2厅,95.3平米,南,精装,28层 ,,板塔结合,100 万,10494 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105116600756.html
业主自住房 全屋定制 朝南向，采光通风好 随时可看,"中信观澜凯旋城 , 塘厦镇",3室2厅,100.48平米,南,精装,31层 ,,板塔结合,156 万,15526 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119615956.html
全湖景 朝南 方正户型  高楼层 视野宽阔采光充,"丰泰华园山庄 , 新联",3室1厅,109.98平米,南,简装,高楼层(共12层) ,,板塔结合,148 万,13457 元,2,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105114463362.html
松山湖一路之隔 双阳台 中间楼层 带车位,"松湖碧桂园二期 , 大岭山镇",3室2厅,124.04平米,南,精装,31层 ,,塔楼,205 万,16527 元,6,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119055659.html
安静舒适，中间楼层看花园，视野开阔，采光通风佳,"江南雅筑 , 宏远北",2室1厅,52.27平米,东南,简装,中楼层(共11层) ,,板塔结合,68 万,13010 元,4,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105118124282.html
莞城英文就在楼下 满五为一大4房 不欠款,"聚福豪苑 , 东平街",4室2厅,162.74平米,北,简装,21层 ,,板塔结合,185 万,11368 元,1,,30天以前发布,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105122264355.html
金丰花园精装三房 好楼层低价位  拎包入住,"金丰花园天景居 , 宏远北",3室2厅,85.3平米,西北,精装,中楼层(共7层) ,,板塔结合,89 万,10434 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121497948.html
业主自住精装，保养好，户型通透，采光不错，诚意出售,"海德琥珀台 , 火炼树",4室2厅,130.21平米,东南,精装,高楼层(共27层) ,,塔楼,350 万,26880 元,0,,,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105120462200.html
三期高层四房 视野景观好 看小区园林 双阳台  安静,"江南第一城 , 宏远北",4室2厅,105.81平米,东,精装,高楼层(共18层) ,,板塔结合,190 万,17957 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122092594.html
业主诚心出售，看房方便，满五不唯一。,"江南雅筑 , 宏远北",4室2厅,137平米,南,精装,高楼层(共17层) ,,板塔结合,220 万,16059 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121916276.html
精装修，采光通风效果好，居住安静，价格美丽,"阳光海岸 , 客运总站",3室2厅,94平米,东北,,低楼层(共16层) ,,塔楼,119 万,12660 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119453235.html
虎门万科城小高层大四房出售，位置特好,"南部湾万科城五期 , 大宁",4室2厅,143.02平米,东南,,高楼层(共16层) ,,板楼,310 万,21676 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120946481.html
南城综艺曼哈顿业主诚意出售两房,"综艺曼哈顿时代 , 鸿福路口",2室1厅,79.48平米,南,精装,高楼层(共25层) ,,板塔结合,99 万,12456 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121100280.html
位置交通便利 现在全新没住过 位置优越,"南部湾万科城五期 , 大宁",3室2厅,88.12平米,东南,,中楼层(共21层) ,,板塔结合,188 万,21335 元,0,,18天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122370083.html
南城万科金域华府一期 精装3房  装修好  东南朝向,"万科金域华府一期 , 石竹",3室1厅,75.09平米,东南,精装,18层 ,,板塔结合,182 万,24238 元,0,,13天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122422322.html
恒大精装交付 户型方正 东南朝向 通风采光好,"百悦尚城二期恒大雅苑 , 南城车站",2室1厅,70.39平米,东南,简装,高楼层(共8层) ,,,108 万,15344 元,2,,,近地铁 | VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120881551.html
碧桂园帕克诺雅 高层朝南 近地铁口 近东城万达广场,"碧桂园ParkRoyal公馆 , 学院路",1室1厅,53.02平米,南,精装,高楼层(共31层) ,,塔楼,44 万,8299 元,1,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121102586.html
满五唯一  房型方正安静 距离松山湖2公里 三房诚,"振业松湖雅苑 , 寮步",3室2厅,98.28平米,南,精装,中楼层(共7层) ,,板楼,125 万,12719 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120751885.html
成熟小区 精装2房 保养新 拎包入住,"华讯大宅 , 石龙镇",2室2厅,76.35平米,西北,精装,低楼层(共20层) ,,板塔结合,78.8 万,10321 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105119056414.html
滨海湾 沙田虎门港 恒大御景半岛 2房2厅高楼层海景房,"恒大御景半岛 , 沙田镇",2室2厅,84.55平米,西南,精装,高楼层(共29层) ,,塔楼,68 万,8043 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105111893379.html
颐龙湾四期双阳台 南北对流三房两卫 通风好,"新世纪颐龙湾 , 高埗镇",3室2厅,102.98平米,南 北,精装,高楼层(共17层) ,,板塔结合,156 万,15149 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121706883.html
龙升豪苑 3室2厅 东北,"龙升豪苑 , 石龙镇",3室2厅,99.44平米,东北,简装,中楼层(共5层) ,,板塔结合,65 万,6537 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120304949.html
业主诚心出售 凯东精装三房 朝花园 安静舒适,"凯东新城 , 大岭山镇",3室2厅,113平米,西北,简装,18层 ,,板塔结合,129 万,11416 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121821574.html
三元里大厦两房一厅出售，出行购物方便。,"三元大厦 , 三元里",2室1厅,72.9平米,东南,简装,低楼层(共14层) ,,塔楼,55 万,7545 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119701262.html
湖景大三房.南北通透.无欠款.诚心出售,"金地博登湖三期澜庭 , 塘厦镇",3室2厅,117.59平米,南 北,精装,29层 ,,塔楼,173 万,14713 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120326756.html
嘉宏锦园2018次新房高楼南北通户型方正业主诚意卖,"嘉宏锦园 , 上下桥",4室1厅,118.25平米,南,毛坯,高楼层(共32层) ,,塔楼,207 万,17506 元,3,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116438202.html
新世纪颐龙湾3房2厅2卫精装   房子无欠款，交易便捷,"新世纪颐龙湾 , 高埗镇",3室2厅,105.67平米,北,精装,中楼层(共26层) ,,板塔结合,126.8 万,12000 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121288474.html
小区环境好，交通方便，设施完善，价格优惠,"中熙玖颂江湾 , 石碣镇",3室2厅,98.33平米,南 北,毛坯,高楼层(共31层) ,,塔楼,102 万,10374 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116538678.html
高层好房 看房方便有钥匙 住宅性质的,"地标大厦 , 地标",1室1厅,56.66平米,南,简装,高楼层(共24层) ,,塔楼,44 万,7766 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122142906.html
名巨中央南北对流3房，看花园景观,"名巨中央花园 , 横沥镇",3室2厅,92.2平米,南 北,精装,32层 ,,塔楼,92 万,9979 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122013936.html
香蜜松湖二期三房两卫 松山湖刚需上车小区 低密度社区,"安华香蜜松湖 , 大朗镇",3室2厅,99.41平米,东南,毛坯,18层 ,,板塔结合,150 万,15090 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121092634.html
急售中楼层.可装电梯 装修好.朝东南.户型方正.采光好,"文华花园 , 花园新村",2室2厅,85.2平米,东南,精装,中楼层(共9层) ,,板塔结合,54.8 万,6432 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120679955.html
新中银金色华庭，地铁口小3房，刚需,"新中银·金色华庭 , 西平",3室1厅,90.16平米,东北,精装,中楼层(共18层) ,,板塔结合,170 万,18856 元,0,,,近地铁 | VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121691965.html
柏龙湾次新3房  中楼层采光好  视野开阔,"柏龙湾 , 大宁",3室2厅,93.25平米,东南,,高楼层(共17层) ,,塔楼,148 万,15872 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120314450.html
全新未入住过3房交楼标准精装业主诚心出售,"世纪城凯旋湾花园 , 石排镇",3室2厅,109.72平米,南,,低楼层(共17层) ,,板塔结合,108 万,9844 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121286600.html
网红小区 二期朝南看花园 通风采光好 楼层巴适 便宜卖,"碧桂园苹果 , 上下桥",2室1厅,29.15平米,南,精装,高楼层(共12层) ,,塔楼,27 万,9263 元,0,,20天以前发布,随时看房,https://dg.lianjia.com/ershoufang/105122355336.html
