标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
横沥新小区，五星园林景，高楼层全新未入住！,"碧桂园松湖明珠 , 横沥镇",3室1厅,92.15平米,东南,简装,高楼层(共26层) ,,,125 万,13565 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121730089.html
新世纪颐和居 四房满五不唯一 拎包入住 。,"新世纪颐和居 , 厚街镇",2室2厅,85.79平米,东南,,17层 ,,板塔结合,95 万,11074 元,0,,,近地铁 | VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105122198499.html
新城市花园 两房带花园 全新装修 可种菜 养鱼,"新城市花园一期 , 常平镇",2室1厅,72.5平米,东南,精装,低楼层(共7层) ,,板塔结合,60 万,8276 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121637141.html
恒大御湖通车库两房 中楼层，装修好，诚意卖房,"百悦尚城三期恒大御湖 , 南城车站",2室1厅,87.45平米,西南,精装,中楼层(共18层) ,,板塔结合,150 万,17153 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122068992.html
东鸿大厦3房1厅出售，朝东，采光好，通风，鸿福路地段,"东鸿大厦 , 鸿福路口",3室1厅,92.3平米,东南,简装,中楼层(共8层) ,,,90 万,9751 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122080406.html
天钻新上好房！全新三房急售随时可看,"松湖碧桂园·天钻 , 大岭山镇",3室2厅,97.51平米,南,,高楼层(共31层) ,,塔楼,159 万,16307 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121704971.html
价格便宜，室内重新装修过 保养挺不错,"虎门一号 , 地标",1室1厅,36.36平米,南,精装,低楼层(共11层) ,,塔楼,26 万,7151 元,0,,13天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122435073.html
沙田碧桂园 125平  全新江景 四房两卫 诚售,"沙田碧桂园滨江豪园 , 沙田镇",4室2厅,125.06平米,南 北,精装,29层 ,,塔楼,175 万,13994 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117605462.html
海伦国际  装修别墅  业主自住，保养干净,"海伦国际 , 寮步",6室2厅,165.92平米,东南,,4层 ,,板塔结合,375 万,22602 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120900520.html
户型方正，通风好，采光佳，业主诚心卖,"金地博登湖三期澜庭 , 塘厦镇",3室2厅,101平米,南,,29层 ,,板塔结合,145 万,14357 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105119838643.html
伟隆国际二期三房二厅二卫 阳台外边有一大平台,"伟隆国际澜郡 , 茶山镇",3室1厅,102.19平米,南,简装,低楼层(共17层) ,,塔楼,127 万,12428 元,2,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105120240182.html
湖山大境3期墅景电梯洋房，业主诚心卖，价格可谈,"金地湖山大境三期 , 黄江镇",3室2厅,102.82平米,南,毛坯,12层 ,,塔楼,125 万,12158 元,1,,25天以前发布,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122316133.html
高楼层 视野很好 房子全屋定制保养好,"南部湾万科城 , 大宁",4室2厅,118.95平米,西南,,高楼层(共29层) ,,塔楼,245 万,20597 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105119590479.html
金丰花园精装三房 好楼层低价位  拎包入住,"金丰花园天景居 , 宏远北",3室2厅,85.3平米,西北,精装,中楼层(共7层) ,,板塔结合,89 万,10434 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121497948.html
精装修，采光通风效果好，居住安静，价格美丽,"阳光海岸 , 客运总站",3室2厅,94平米,东北,,低楼层(共16层) ,,塔楼,119 万,12660 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119453235.html
虎门万科城小高层大四房出售，位置特好,"南部湾万科城五期 , 大宁",4室2厅,143.02平米,东南,,高楼层(共16层) ,,板楼,310 万,21676 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120946481.html
南城综艺曼哈顿业主诚意出售两房,"综艺曼哈顿时代 , 鸿福路口",2室1厅,79.48平米,南,精装,高楼层(共25层) ,,板塔结合,99 万,12456 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121100280.html
位置交通便利 现在全新没住过 位置优越,"南部湾万科城五期 , 大宁",3室2厅,88.12平米,东南,,中楼层(共21层) ,,板塔结合,188 万,21335 元,0,,19天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122370083.html
南城万科金域华府一期 精装3房  装修好  东南朝向,"万科金域华府一期 , 石竹",3室1厅,75.09平米,东南,精装,18层 ,,板塔结合,182 万,24238 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122422322.html
满五唯一  房型方正安静 距离松山湖2公里 三房诚,"振业松湖雅苑 , 寮步",3室2厅,98.28平米,南,精装,中楼层(共7层) ,,板楼,125 万,12719 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120751885.html
成熟小区 精装2房 保养新 拎包入住,"华讯大宅 , 石龙镇",2室2厅,76.35平米,西北,精装,低楼层(共20层) ,,板塔结合,78.8 万,10321 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105119056414.html
颐龙湾四期双阳台 南北对流三房两卫 通风好,"新世纪颐龙湾 , 高埗镇",3室2厅,102.98平米,南 北,精装,高楼层(共17层) ,,板塔结合,156 万,15149 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121706883.html
三元里大厦两房一厅出售，出行购物方便。,"三元大厦 , 三元里",2室1厅,72.9平米,东南,简装,低楼层(共14层) ,,塔楼,55 万,7545 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119701262.html
湖景大三房.南北通透.无欠款.诚心出售,"金地博登湖三期澜庭 , 塘厦镇",3室2厅,117.59平米,南 北,精装,29层 ,,塔楼,173 万,14713 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120326756.html
里悦里旁  精装三房两卫诚意出售 朝南 高楼层,"碧桂园·万象松湖 , 大朗镇",3室2厅,106平米,南,精装,32层 ,,塔楼,86 万,8114 元,5,,,随时看房,https://dg.lianjia.com/ershoufang/105121326121.html
南城区 万科翡丽山 高楼层 精装修 看房方便,"万科翡丽山 , 水濂山",3室2厅,96.87平米,东南,精装,高楼层(共27层) ,,板楼,129 万,13317 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119992208.html
次新楼盘 江景洋房 楼层舒适 视野开阔,"保利首铸天际 , 胜利路",4室2厅,117.75平米,西南,,中楼层(共48层) ,,板楼,305 万,25903 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121448954.html
丽景花园复式三房出售98万，精装修，,"丽景花园 , 常平镇",3室2厅,132.08平米,东南,,中楼层(共19层) ,,塔楼,98 万,7420 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120693180.html
卓 越中寰 平层一房一厅 朝南,"卓越中寰 , 学院路",1室1厅,57.83平米,南,精装,21层 ,,塔楼,40 万,6917 元,1,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119182166.html
翻新自住，保养新，高层视眼开阔,"飞龙山庄 , 黄河中心",3室2厅,129.66平米,东南,精装,高楼层(共16层) ,,塔楼,146 万,11261 元,1,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122254068.html
保利东岸大四房，双阳台南北通透，拎包入住,"保利锦城二期 , 茶山镇",4室2厅,130.92平米,南 北,,低楼层(共32层) ,,板塔结合,167 万,12756 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121663702.html
石竹山水园八期满五唯一无欠款毛坯两房低价出售,"石竹山水园望景台 , 桥头镇",2室1厅,84.19平米,东南,毛坯,高楼层(共23层) ,,塔楼,56 万,6652 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105111864040.html
"房子视野景观好视野开阔，户型采光好,房子全新没住过","保利心语花园 , 寮步",3室2厅,80.08平米,北,,中楼层(共28层) ,,塔楼,115 万,14361 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121557168.html
新天美地花园高层南北对流三房出售,"新天美地花园 , 常平镇",3室2厅,92.8平米,西北,精装,高楼层(共21层) ,,板塔结合,86 万,9268 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113398653.html
精装修花园小区，两房诚意出售，看房方便.,"万科城市之光 , 虎门公园",2室1厅,40.4平米,南 北,精装,高楼层(共31层) ,,塔楼,60 万,14852 元,0,,,房本满五年,https://dg.lianjia.com/ershoufang/105119204278.html
金美花园楼楼的2房格局好，实用面积大，价格还美丽,"金美花园 , 常平镇",2室2厅,73平米,东北,简装,6层 ,,板楼,49 万,6713 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105119752824.html
业主刚需置换大别墅出售香樟绿洲电梯高层大三房,"中惠香樟绿洲 , 樟木头镇",3室2厅,97.98平米,北,精装,30层 ,,板楼,90 万,9186 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118542471.html
满五唯一 无个税 不欠款 过户快 。正规两居 格局合理,"庄士新都 , 沙田镇",2室2厅,73.17平米,南,精装,7层 ,,塔楼,42 万,5741 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120841185.html
御江1号 3室2厅 南,"御江1号 , 横沥镇",3室2厅,91.31平米,南,精装,低楼层(共24层) ,,塔楼,118 万,12924 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121937053.html
时代天境横厅四房 全新未入住 看花园中间 采光充足,"时代天境 , 石排镇",4室2厅,127平米,南,精装,低楼层(共17层) ,,塔楼,190 万,14961 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121909652.html
朝南 安静不吵 精装三房 业主急售 十万火急,"光大山湖城 , 大岭山镇",3室2厅,101.45平米,南,,高楼层(共33层) ,,塔楼,135 万,13308 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120393196.html
新天美地花园带平台的房子，业主诚意出手,"新天美地花园 , 常平镇",3室2厅,101.02平米,西北,简装,高楼层(共21层) ,,板塔结合,93 万,9207 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121172306.html
此房楼层高，视野开阔，是毛坯的，可装成自己的风格,"盛和雅颂花园 , 横沥镇",4室2厅,128平米,南 北,毛坯,29层 ,,板塔结合,130 万,10157 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118533153.html
名流印象精装两房，朝南，视野开阔,"名流印象花园二期 , 凤岗镇",2室2厅,79.84平米,南,精装,33层 ,,板塔结合,118.5 万,14843 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121817884.html
房子通透性好视野开阔装修保养九成新可直接拎包入住,"松湖春天 , 大岭山镇",3室2厅,97.16平米,北,精装,22层 ,,板塔结合,155 万,15954 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121487266.html
小区小高层三房，景观好，采光好。,"利澳花园 , 沙田镇",3室2厅,95.39平米,西南,简装,高楼层(共6层) ,,板塔结合,52 万,5452 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119154840.html
一线湖景房，高楼层，采光好，拎包入住，急售,"万科松湖传奇二期左岸 , 寮步",3室2厅,86.52平米,东南 南,简装,高楼层(共19层) ,,塔楼,108 万,12483 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119697077.html
新天美地花园 2室1厅 西南,"新天美地花园 , 常平镇",2室1厅,77平米,西南,,低楼层(共21层) ,,板塔结合,55 万,7143 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122138623.html
沃多夫单间精装修，中间楼层，看莲花山，采光视野好,"沃多夫风临公馆 , 咸西",1室0厅,44.39平米,北,,33层 ,,塔楼,58 万,13067 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120129781.html
天一城大润发一路之隔，交通方便，环境好，朝南，,"长虹百荟 , 樟木头镇",3室2厅,91.87平米,南,精装,18层 ,,板塔结合,86 万,9362 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113222872.html
虎门g有土地，新老莞人可买，70平上下三层，有露台,"东方中上一巷 , 黄河中心",2室2厅,70.32平米,南,精装,低楼层(共3层) ,,,36 万,5120 元,5,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120574489.html
房子一手业主诚意出售格局楼层好视野宽阔采光好,"万科首铸东江之星 , 宏远北",4室2厅,143.23平米,东南,精装,高楼层(共50层) ,,板楼,408 万,28486 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120835603.html
精装电梯三房 朝东南 采光好 双阳台,"富怡花园 , 花园新村",3室2厅,129平米,南 北,精装,中楼层(共8层) ,,板塔结合,125 万,9690 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115216569.html
莞城教育合和大厦电梯房，三房两厅 业主诚意出售。,"合和大厦 , 运河东",3室2厅,108平米,东北,,低楼层(共26层) ,,板塔结合,110 万,10186 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121820994.html
中惠松湖城二期精装看湖景三房诚意出售,"中惠松湖城二期 , 寮步",3室2厅,81.28平米,南,精装,高楼层(共25层) ,,塔楼,119 万,14641 元,0,,19天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122362526.html
东城电梯房 精装修四房两卫 保养好 不欠款 诚意出售,"大金鼓广场 , 花园新村",4室2厅,171.06平米,西南,精装,中楼层(共17层) ,,塔楼,198 万,11575 元,0,,,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105120588826.html
景湖花园 别墅小区 保养好 诚意出售,"光大景湖花园 , 东泰",3室2厅,138.5平米,西,精装,中楼层(共5层) ,,板楼,238 万,17185 元,4,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113972143.html
万科金域国际高层南向业主诚意出售,"万科金域国际 , 厚街镇",2室1厅,79.51平米,西南,简装,高楼层(共32层) ,,板塔结合,94 万,11823 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121113874.html
东南向看国贸 带8米阳台 价格可谈 东升西落看城市风景,"金地·艺境水岸 , 石美",4室2厅,133平米,南,毛坯,高楼层(共29层) ,,板塔结合,205 万,15414 元,6,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118437632.html
中高楼层南向通透户型带车位出售,"中惠松湖城一期 , 寮步",3室2厅,84.1平米,东南,精装,23层 ,,塔楼,120 万,14269 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118562436.html
此房满五唯一 没有个税 中高楼屋 拎包入住,"南部湾万科城 , 大宁",4室2厅,141.65平米,南 北,精装,11层 ,,塔楼,335 万,23650 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122120988.html
利丰中央公园1期120平双阳台四房,"利丰中央公园1期 , 石排镇",4室2厅,119.29平米,南 北,毛坯,低楼层(共31层) ,,板塔结合,140 万,11737 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105114910621.html
近东城万科成熟小区，看高尔夫球场，产权清晰没有欠款,"万科城市高尔夫花园 , 寮步",3室2厅,119平米,南 北,精装,18层 ,,板塔结合,160 万,13446 元,1,,,VR看装修,https://dg.lianjia.com/ershoufang/105117225367.html
地铁口物业，精装修拎包入住，次新小区，配套齐全,"东实旗云花园 , 石龙镇",3室2厅,98.12平米,南,精装,高楼层(共30层) ,,板楼,130 万,13250 元,0,,,近地铁 | VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105116103287.html
阳光粤港三期三房 户型方正 采光通风好 好楼层,"阳光粤港 , 横沥镇",3室2厅,98.63平米,东南,简装,高楼层(共22层) ,,板塔结合,110 万,11153 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120252488.html
融创中间楼层精装四房 前后阳台看花园,"融创松湖澜园 , 大岭山镇",4室2厅,114.04平米,南,简装,18层 ,,板塔结合,138 万,12102 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121695821.html
带入户花园中间楼层 位置安静  户型通透 低税费,"长安花园 , 长安新区",2室1厅,76.05平米,北,简装,11层 ,,塔楼,108 万,14202 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120326966.html
纳帕溪谷花园3房2厅2卫 有钥匙方便看房,"广源纳帕溪谷 , 茶山镇",3室2厅,114.92平米,东南,毛坯,26层 ,,塔楼,115 万,10007 元,2,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120691082.html
南城精装四房 朝南向看花园 业主诚心出售,"汇龙湾 , 宏远北",4室2厅,110.27平米,西南,精装,中楼层(共32层) ,,塔楼,215 万,19498 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121275424.html
正看湖景   高楼层3房2卫  业主诚意卖,"百悦尚城三期恒大御湖 , 南城车站",3室2厅,117.71平米,东南,精装,高楼层(共18层) ,,板塔结合,264 万,22429 元,1,,,近地铁 | VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119142240.html
南部湾万科城 3室2厅 西南,"南部湾万科城 , 大宁",3室2厅,94.84平米,西南,简装,34层 ,,塔楼,165 万,17398 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120664649.html
