标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
佳嘉豪园精装大3房 业主自住 诚心出售,"佳嘉豪园 , 凤岗镇",3室2厅,92.53平米,南,简装,24层 ,,板塔结合,110 万,11889 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119405744.html
大岭山金地格林上院地铁口阔绰大两房楼下地铁口,"金地格林上院 , 大岭山镇",2室2厅,77.14平米,东 北,精装,中楼层(共18层) ,,塔楼,88 万,11408 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105122066224.html
天一城大润发一路之隔，交通方便，环境好，朝南，,"长虹百荟 , 樟木头镇",3室2厅,91.87平米,南,精装,18层 ,,板塔结合,86 万,9362 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113222872.html
碧桂园复式精装公寓，可住人可办公，采光好,"碧桂园水岸星城 , 横沥镇",2室1厅,40.62平米,东南,精装,中楼层(共12层) ,,板塔结合,35 万,8617 元,1,,,房本满五年,https://dg.lianjia.com/ershoufang/105119431329.html
沃多夫单间精装修，中间楼层，看莲花山，采光视野好,"沃多夫风临公馆 , 咸西",1室0厅,44.39平米,北,,33层 ,,塔楼,58 万,13067 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120129781.html
"诚意出售，看中可谈，户型好，,采光不影响，","招商雍景湾 , 横沥镇",4室2厅,117.79平米,东南 北,精装,29层 ,,板塔结合,169 万,14348 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121885656.html
小区小高层三房，景观好，采光好。,"利澳花园 , 沙田镇",3室2厅,95.39平米,西南,简装,高楼层(共6层) ,,板塔结合,52 万,5452 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119154840.html
一线湖景房，高楼层，采光好，拎包入住，急售,"万科松湖传奇二期左岸 , 寮步",3室2厅,86.52平米,东南 南,简装,高楼层(共19层) ,,塔楼,108 万,12483 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119697077.html
新天美地花园 2室1厅 西南,"新天美地花园 , 常平镇",2室1厅,77平米,西南,,低楼层(共21层) ,,板塔结合,55 万,7143 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122138623.html
莞城教育合和大厦电梯房，三房两厅 业主诚意出售。,"合和大厦 , 运河东",3室2厅,108平米,东北,,低楼层(共26层) ,,板塔结合,110 万,10186 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121820994.html
精装修三房 满五唯一免双税  南北对流,"名巨中央花园 , 横沥镇",3室2厅,93.12平米,西北,,28层 ,,塔楼,99.8 万,10718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113522651.html
临深临校区 朝南 精装修未入住,"凤岗碧桂园 , 凤岗镇",3室2厅,95.81平米,西南,精装,18层 ,,板塔结合,159.8 万,16679 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117590432.html
松山湖北寮步万科松湖传奇南向温馨2房安静看花园急卖,"万科松湖传奇 , 寮步",2室2厅,64.89平米,南,精装,低楼层(共34层) ,,板塔结合,76 万,11713 元,4,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116624550.html
实力开发商，三房两卫业主自住装修保养新。满五年,"卓越蔚蓝城邦 , 常平镇",3室2厅,98平米,南,精装,33层 ,,板塔结合,95 万,9694 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115476826.html
房子通透性好视野开阔装修保养九成新可直接拎包入住,"松湖春天 , 大岭山镇",3室2厅,97.16平米,北,精装,22层 ,,板塔结合,155 万,15954 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121487266.html
临深临校区 朝南 精装修未入住,"凤岗碧桂园 , 凤岗镇",3室2厅,95.81平米,西南,精装,18层 ,,板塔结合,159.8 万,16679 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117590432.html
丽景花园复式三房出售98万，精装修，,"丽景花园 , 常平镇",3室2厅,132.08平米,东南,,中楼层(共19层) ,,塔楼,98 万,7420 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120693180.html
中央豪庭 精装修三房 高楼层 安静 视野好 位置好,"中央豪庭 , 凤岗镇",3室2厅,83平米,南,精装,16层 ,,板塔结合,100 万,12049 元,5,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111257976.html
一线湖景房，高楼层，采光好，拎包入住，急售,"万科松湖传奇二期左岸 , 寮步",3室2厅,86.52平米,东南 南,简装,高楼层(共19层) ,,塔楼,108 万,12483 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119697077.html
新天美地花园 2室1厅 西南,"新天美地花园 , 常平镇",2室1厅,77平米,西南,,低楼层(共21层) ,,板塔结合,55 万,7143 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122138623.html
虎门公园旁精装小两房出售 金色家园业主诚心出售,"金色家园 , 虎门公园",2室1厅,77.2平米,北,精装,高楼层(共30层) ,,塔楼,73 万,9456 元,1,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105120371499.html
3房2卫户型方正实用，配套齐全,"御城花园 , 塘厦镇",3室2厅,96.59平米,西南,毛坯,32层 ,,板塔结合,134 万,13874 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117376927.html
天一城大润发一路之隔，交通方便，环境好，朝南，,"长虹百荟 , 樟木头镇",3室2厅,91.87平米,南,精装,18层 ,,板塔结合,86 万,9362 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113222872.html
房子一手业主诚意出售格局楼层好视野宽阔采光好,"万科首铸东江之星 , 宏远北",4室2厅,143.23平米,东南,精装,高楼层(共50层) ,,板楼,408 万,28486 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120835603.html
精装电梯三房 朝东南 采光好 双阳台,"富怡花园 , 花园新村",3室2厅,129平米,南 北,精装,中楼层(共8层) ,,板塔结合,125 万,9690 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115216569.html
碧桂园复式精装公寓，可住人可办公，采光好,"碧桂园水岸星城 , 横沥镇",2室1厅,40.62平米,东南,精装,中楼层(共12层) ,,板塔结合,35 万,8617 元,1,,,房本满五年,https://dg.lianjia.com/ershoufang/105119431329.html
东正新河北路 3室1厅 东北,"东正新河北路 , 花园新村",3室1厅,81.32平米,东北,,6层 ,,,70 万,8608 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122130369.html
茶山保利锦城二期，配套齐全小区，交通方便,"保利锦城二期 , 茶山镇",4室2厅,130平米,南 北,简装,高楼层(共32层) ,,板塔结合,150 万,11539 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105116836781.html
卓越中寰地铁口物业。复式一房一厅。视野广采光好诚售,"卓越中寰 , 学院路",1室1厅,29.12平米,南,精装,18层 ,,板楼,30 万,10303 元,1,,,近地铁 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120626690.html
精装修三房 采光好 全新未入住,"万科汉邦松湖半岛 , 松山湖",3室2厅,75.47平米,东南,精装,18层 ,,板塔结合,128 万,16961 元,12,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105119479260.html
此房楼层高，视野开阔，是毛坯的，可装成自己的风格,"盛和雅颂花园 , 横沥镇",4室2厅,128平米,南 北,毛坯,29层 ,,板塔结合,130 万,10157 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118533153.html
恒盈豪庭  2房高楼层  南北对流  诚意出售,"恒盈豪庭 , 清溪镇",2室2厅,81.52平米,北 南,简装,高楼层(共15层) ,,板塔结合,68 万,8342 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118005384.html
名流印象精装两房，朝南，视野开阔,"名流印象花园二期 , 凤岗镇",2室2厅,79.84平米,南,精装,33层 ,,板塔结合,118.5 万,14843 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121817884.html
精装修三房 满五唯一免双税  南北对流,"名巨中央花园 , 横沥镇",3室2厅,93.12平米,西北,,28层 ,,塔楼,99.8 万,10718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113522651.html
莞城金峰堡  143平四房两厅  采光好  中楼层  朝南,"金峰堡大厦 , 东平街",4室2厅,142.87平米,南,,中楼层(共16层) ,,塔楼,145 万,10150 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120968591.html
卓 越中寰 平层一房一厅 朝南,"卓越中寰 , 学院路",1室1厅,57.83平米,南,精装,21层 ,,塔楼,40 万,6917 元,1,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119182166.html
翻新自住，保养新，高层视眼开阔,"飞龙山庄 , 黄河中心",3室2厅,129.66平米,东南,精装,高楼层(共16层) ,,塔楼,146 万,11261 元,1,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122254068.html
里悦里旁  精装三房两卫诚意出售 朝南 高楼层,"碧桂园·万象松湖 , 大朗镇",3室2厅,106平米,南,精装,32层 ,,塔楼,86 万,8114 元,5,,,随时看房,https://dg.lianjia.com/ershoufang/105121326121.html
地铁口旁 菊香苑 精装2房产权清晰户型方正,"菊香苑 , 东莞图书馆",2室1厅,77.91平米,东北,简装,中楼层(共9层) ,,塔楼,108 万,13863 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118239837.html
次新楼盘 江景洋房 楼层舒适 视野开阔,"保利首铸天际 , 胜利路",4室2厅,117.75平米,西南,,中楼层(共48层) ,,板楼,305 万,25903 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121448954.html
新天美地花园带平台的房子，业主诚意出手,"新天美地花园 , 常平镇",3室2厅,101.02平米,西北,简装,高楼层(共21层) ,,板塔结合,93 万,9207 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121172306.html
南城区 万科翡丽山 高楼层 精装修 看房方便,"万科翡丽山 , 水濂山",3室2厅,96.87平米,东南,精装,高楼层(共27层) ,,板楼,129 万,13317 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119992208.html
朝南 安静不吵 精装三房 业主急售 十万火急,"光大山湖城 , 大岭山镇",3室2厅,101.45平米,南,,高楼层(共33层) ,,塔楼,135 万,13308 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120393196.html
业主刚需置换大别墅出售香樟绿洲电梯高层大三房,"中惠香樟绿洲 , 樟木头镇",3室2厅,97.98平米,北,精装,30层 ,,板楼,90 万,9186 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118542471.html
此房是方正三房，业主家保养很好。,"金丰商业街 , 宏远北",3室2厅,96.08平米,南,简装,低楼层(共7层) ,,塔楼,83 万,8639 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111524253.html
光大景湖湾畔 2室1厅 北,"光大景湖湾畔 , 宏远南",2室1厅,71.06平米,北,,中楼层(共11层) ,,板塔结合,96 万,13510 元,0,,6天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122509875.html
时代天境横厅四房 全新未入住 看花园中间 采光充足,"时代天境 , 石排镇",4室2厅,127平米,南,精装,低楼层(共17层) ,,塔楼,190 万,14961 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121909652.html
虎门龙泉广场 旁边实惠3房 有红本可过户,"虎门人民路169号 , 黄河中心",3室1厅,84.1平米,东南,简装,高楼层(共6层) ,,板楼,30.8 万,3663 元,4,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121383038.html
八达路96平大三房 上中英文 业主急售,"八达路商住楼 , 东莞行政中心区",3室2厅,96.24平米,南,,中楼层(共8层) ,,板楼,65 万,6754 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119844142.html
莞城龙光君御旗峰豪园，大隐于市的圈层社交大宅,"君御旗峰豪园 , 东莞行政中心区",5室2厅,311.47平米,南,精装,低楼层(共34层) ,,塔楼,898 万,28832 元,0,,,近地铁 | VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122252189.html
实力开发商，三房两卫业主自住装修保养新。满五年,"卓越蔚蓝城邦 , 常平镇",3室2厅,98平米,南,精装,33层 ,,板塔结合,95 万,9694 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115476826.html
不怕比价，急售 急售  南北通4房,"罗马景苑逸景湾 , 横沥镇",4室1厅,131.01平米,南,精装,中楼层(共20层) ,,塔楼,96 万,7328 元,1,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121245236.html
联华花园城98平三房 格局装修保养好业主诚意出售,"联华花园城 , 上下桥",3室1厅,98.93平米,北,精装,中楼层(共17层) ,,板塔结合,130 万,13141 元,0,,8天以前发布,VR房源,https://dg.lianjia.com/ershoufang/105122492349.html
小区环境好，配套齐全，户型通透，通风效果好,"万达华府 , 万达",1室1厅,52平米,东南,精装,低楼层(共28层) ,,板塔结合,33 万,6347 元,6,,,随时看房,https://dg.lianjia.com/ershoufang/105113210968.html
滨海湾新区，天虹商圈，精装2房2厅诚意出售。,"地标广场 , 地标",2室1厅,78.44平米,南,精装,28层 ,,板塔结合,140 万,17849 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110495246.html
公务员小区 管理很安全 小区环境配套好,"石碣新洲路61号 , 石碣镇",3室2厅,97.68平米,南,,中楼层(共7层) ,,,68 万,6962 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122192602.html
东海城堡内比较少的一楼带花园的复式房，三房做6房,"丰泰东海城堡 , 新联",6室2厅,102.08平米,东南 南,精装,低楼层(共15层) ,,板塔结合,230 万,22532 元,2,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105115587237.html
朝南 安静不吵 精装三房 业主急售 十万火急,"光大山湖城 , 大岭山镇",3室2厅,101.45平米,南,,高楼层(共33层) ,,塔楼,135 万,13308 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120393196.html
地铁口旁 菊香苑 精装2房产权清晰户型方正,"菊香苑 , 东莞图书馆",2室1厅,77.91平米,东北,简装,中楼层(共9层) ,,塔楼,108 万,13863 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118239837.html
香樟1号 3室1厅 东北,"香樟1号 , 樟木头镇",3室1厅,104.27平米,东北,精装,中楼层(共22层) ,,板塔结合,138 万,13235 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120604502.html
中央豪庭 精装修三房 高楼层 安静 视野好 位置好,"中央豪庭 , 凤岗镇",3室2厅,83平米,南,精装,16层 ,,板塔结合,100 万,12049 元,5,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111257976.html
精装修三房 采光好 全新未入住,"万科汉邦松湖半岛 , 松山湖",3室2厅,75.47平米,东南,精装,18层 ,,板塔结合,128 万,16961 元,12,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105119479260.html
尚书悦府  精装修 保养好 户型好南北通透 可怜包入住,"尚书悦府 , 宏远北",3室2厅,90.05平米,南 北,精装,高楼层(共17层) ,,板塔结合,168 万,18657 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120633935.html
旭辉江山墅116平大三房，室内光线充足，保养好,"旭辉江山墅 , 石排镇",3室2厅,115.78平米,南,,高楼层(共33层) ,,塔楼,179 万,15461 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105120953315.html
房子通透性好视野开阔装修保养九成新可直接拎包入住,"松湖春天 , 大岭山镇",3室2厅,97.16平米,北,精装,22层 ,,板塔结合,155 万,15954 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121487266.html
恒盈豪庭  2房高楼层  南北对流  诚意出售,"恒盈豪庭 , 清溪镇",2室2厅,81.52平米,北 南,简装,高楼层(共15层) ,,板塔结合,68 万,8342 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118005384.html
卓 越中寰 平层一房一厅 朝南,"卓越中寰 , 学院路",1室1厅,57.83平米,南,精装,21层 ,,塔楼,40 万,6917 元,1,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119182166.html
新天美地花园带平台的房子，业主诚意出手,"新天美地花园 , 常平镇",3室2厅,101.02平米,西北,简装,高楼层(共21层) ,,板塔结合,93 万,9207 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121172306.html
此房楼层高，视野开阔，是毛坯的，可装成自己的风格,"盛和雅颂花园 , 横沥镇",4室2厅,128平米,南 北,毛坯,29层 ,,板塔结合,130 万,10157 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118533153.html
南城区 万科翡丽山 高楼层 精装修 看房方便,"万科翡丽山 , 水濂山",3室2厅,96.87平米,东南,精装,高楼层(共27层) ,,板楼,129 万,13317 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119992208.html
次新楼盘 江景洋房 楼层舒适 视野开阔,"保利首铸天际 , 胜利路",4室2厅,117.75平米,西南,,中楼层(共48层) ,,板楼,305 万,25903 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121448954.html
里悦里旁  精装三房两卫诚意出售 朝南 高楼层,"碧桂园·万象松湖 , 大朗镇",3室2厅,106平米,南,精装,32层 ,,塔楼,86 万,8114 元,5,,,随时看房,https://dg.lianjia.com/ershoufang/105121326121.html
名流印象精装两房，朝南，视野开阔,"名流印象花园二期 , 凤岗镇",2室2厅,79.84平米,南,精装,33层 ,,板塔结合,118.5 万,14843 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121817884.html
翠珑湾好房 高楼层 正南向 看黄旗山国贸一无遮挡！,"丰华珑远翠珑湾 , 东平街",3室2厅,99.38平米,南,精装,中楼层(共31层) ,,板塔结合,273 万,27471 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119200936.html
东田丽园 3室1厅 南 西南,"东田丽园 , 常平镇",3室1厅,108平米,南 西南,精装,16层 ,,板楼,110 万,10186 元,0,,23天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122337047.html
横沥时代花园 复室2房 出售。。。。,"时代倾城 , 横沥镇",2室1厅,30平米,北,精装,19层 ,,塔楼,19 万,6334 元,1,,,随时看房,https://dg.lianjia.com/ershoufang/105121663549.html
海德琥珀台次新楼盘 南向 房子已装修 拎包入住,"海德琥珀台 , 火炼树",3室2厅,83.77平米,南,精装,低楼层(共34层) ,,板楼,208 万,24830 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120526018.html
万科花园 全新装修原木风四房 中高楼层位置安静,"万科花园 , 虎门公园",4室2厅,111.18平米,东南,精装,中楼层(共34层) ,,塔楼,218 万,19608 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121277352.html
石碣新城  全新3房 小区配套设施齐全  户型方正,"新城御珑公馆 , 石碣镇",3室2厅,81平米,东南,,高楼层(共30层) ,,塔楼,108 万,13334 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105115884266.html
东骏朗晴居 实用两房  总价低 带租约诚售,"东骏朗晴居 , 西平",2室1厅,48.78平米,西南,精装,中楼层(共11层) ,,板塔结合,85 万,17426 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121089901.html
信鸿誉庭 精装四房 山景次新房 业主急售,"信鸿誉庭 , 樟木头镇",4室1厅,121.09平米,西,精装,低楼层(共34层) ,,塔楼,118 万,9745 元,3,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105118763049.html
钥匙挂脖子，随时看房，价格可谈全新未入住过,"万科珠江东岸五期 , 麻涌镇",3室1厅,88平米,南,精装,中楼层(共18层) ,,塔楼,75 万,8523 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119903298.html
华桂园，98平，毛坯三房，高层，业主诚意出售。,"南峰华桂园 , 清溪镇",3室2厅,98.3平米,南,毛坯,18层 ,,板塔结合,126 万,12818 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122019690.html
大朗安华香蜜松湖必看房     欢迎在线问或打电话咨询,"安华香蜜松湖 , 大朗镇",3室1厅,98.1平米,南,精装,18层 ,,板塔结合,156 万,15903 元,6,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105118047014.html
蔚蓝城邦毛坯大两房91平，可以根据自己喜欢的风格装修,"卓越蔚蓝城邦 , 常平镇",2室2厅,91.16平米,东南,毛坯,33层 ,,板塔结合,69 万,7570 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121371670.html
皇家公馆一期 2室2厅 东南,"皇家公馆一期 , 东坑镇",2室2厅,86.84平米,东南,简装,中楼层(共15层) ,,塔楼,73 万,8407 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121074124.html
景湖春晓 一梯两户 满五唯一 通风采光好 价格可以谈,"光大景湖春晓 , 西平",3室2厅,107.03平米,东南,精装,5层 ,,板塔结合,152 万,14202 元,8,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122075799.html
虎门·君悦东方 3室2厅 西南,"虎门·君悦东方 , 太平广场",3室2厅,111.27平米,西南,,中楼层(共29层) ,,塔楼,260 万,23367 元,1,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105120037963.html
万润广场  复式两房  看房方便,"万润广场 , 寮步",2室2厅,48.7平米,东南,精装,中楼层(共17层) ,,板塔结合,30 万,6161 元,2,,,房本满五年,https://dg.lianjia.com/ershoufang/105120521700.html
近地铁 香缤时代精装复式3房 高层采光好 边位通透方正,"香缤时代园 , 世博广场",3室2厅,49.74平米,北,精装,中楼层(共13层) ,,板塔结合,75 万,15079 元,2,,,近地铁 | VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119990703.html
富盈花园、三房两厅、业主急售、看房方便,"富盈花园 , 石碣镇",3室2厅,128平米,南,简装,高楼层(共16层) ,,板楼,103 万,8047 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121510197.html
东江边，一线江景，方正户型，业主诚心出售,"新鸿基珑汇 , 石龙镇",3室2厅,92.37平米,南,精装,高楼层(共31层) ,,板塔结合,105 万,11368 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119554467.html
龙城国际小户型2房 高楼层朝南看江景,"龙城国际 , 石龙镇",2室1厅,56平米,南,简装,高楼层(共30层) ,,板塔结合,43 万,7679 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121269214.html
松湖悦龙台 4室2厅 南 北,"松湖悦龙台 , 企石镇",4室2厅,134.83平米,南 北,,中楼层(共26层) ,,板楼,178 万,13202 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120915334.html
健逸天地精装三房，正南朝小区看泳池，业主诚意卖,"健逸天地 , 增田",3室2厅,114.57平米,南,精装,中楼层(共18层) ,,塔楼,188 万,16410 元,1,,31天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122263272.html
碧河四期水云天公馆 2室2厅 南,"碧河四期水云天公馆 , 樟木头镇",2室2厅,53.26平米,南,简装,15层 ,,板塔结合,27 万,5070 元,0,,,房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122141696.html
自住电梯房 保养新 带全屋家私家电 采光好,"罗马景苑逸景湾 , 横沥镇",3室2厅,115.03平米,东南,,中楼层(共20层) ,,塔楼,95 万,8259 元,2,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120252621.html
7米长大阳台，还是朝南向，采光视野好，欢迎来砍价,"江南第一城 , 宏远北",4室2厅,113.21平米,南 北,精装,高楼层(共27层) ,,板塔结合,238 万,21023 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118939979.html
东坑次新小区 楼下大润发 精装3房2卫 业主自住视野好,"和昌拾里松湖 , 东坑镇",3室2厅,94.78平米,东南,精装,中楼层(共29层) ,,板塔结合,135 万,14244 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105115012251.html
金地湖山大境二期四房两厅两卫视野好,"金地湖山大境二期 , 黄江镇",4室2厅,126.57平米,南,毛坯,26层 ,,板塔结合,138 万,10904 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121529756.html
莞城户口！老城区位置好！采光好！楼层低！看房方便的,"市桥路 , 莞城",3室2厅,100平米,东南,简装,中楼层(共7层) ,,,98 万,9800 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120980137.html
时代城朝南大三房，稀有横厅户型，使用率高,"光大景湖时代城 , 西平",3室1厅,100.47平米,南,简装,32层 ,,板塔结合,259 万,25779 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120093619.html
带精装，满2年，中间楼层，视野开阔,"光大山湖城 , 大岭山镇",3室2厅,95.09平米,北,精装,中楼层(共33层) ,,塔楼,112 万,11779 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105111184940.html
利丰时代三房出售，高层朝南向，看房方便,"利丰时代 , 东坑镇",3室2厅,95.98平米,南,精装,高楼层(共25层) ,,塔楼,87 万,9065 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116554387.html
奥园城市天地3房复式45平米总价28万,"奥园城市天地 , 樟木头镇",3室1厅,44.6平米,东,精装,低楼层(共21层) ,,板塔结合,27 万,6054 元,1,,28天以前发布,随时看房,https://dg.lianjia.com/ershoufang/105122296879.html
莞城低总价2房   业主诚心出售,"榕树角大街 , 运河东",2室2厅,84平米,北,,高楼层(共8层) ,,板塔结合,52 万,6191 元,1,,19天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122367868.html
隐贤山庄旁漂亮三房两卫朝南，业主接受行情大胆来问价,"山水雅居 , 常平镇",3室2厅,90.31平米,东南,精装,17层 ,,板塔结合,85 万,9413 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121995399.html
万科精装3房，高层，朝花园，步行即可到香中,"万科东新翡翠松湖 , 寮步",3室2厅,93.56平米,东北,精装,高楼层(共32层) ,,塔楼,160 万,17102 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120359629.html
