标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
地铁江景房，全屋窗景看江 楼层景观好,"海伦湾 , 石龙镇",3室2厅,97.28平米,北,毛坯,高楼层(共28层) ,,板塔结合,105 万,10794 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105114817789.html
此房朝东南向，户型方正，采光好，业主诚意出售,"宏远时代广场 , 运河东",2室2厅,140.3平米,东南,简装,中楼层(共20层) ,,塔楼,115 万,8197 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105120959998.html
满五唯一，朝南看别墅区，视野无遮挡,"御河湾花园 , 横沥镇",3室1厅,95.7平米,东南,毛坯,中楼层(共32层) ,,板塔结合,85 万,8882 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119215892.html
全屋定制精装修带家私电器，好楼层，舒适大三房,"旭辉江山墅 , 石排镇",3室2厅,115.78平米,东南 南,精装,高楼层(共33层) ,,塔楼,188 万,16238 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122237035.html
鲁能公馆 刚需小三居 正南朝向 拎包入住,"鲁能公馆 , 茶山镇",3室2厅,78.44平米,西南,,32层 ,,板塔结合,105 万,13387 元,0,,13天以前发布,近地铁 | VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122422598.html
精装大三房，带地下室车位，银行无欠款！,"中惠沁林山庄 , 大岭山镇",3室2厅,117.17平米,南 北,精装,高楼层(共25层) ,,板楼,138 万,11778 元,0,,,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105115465505.html
看房方便，中间楼层，精装交付标准，带产权车位,"招商雍景湾 , 横沥镇",4室2厅,117.93平米,东南,精装,25层 ,,板塔结合,180 万,15264 元,0,,25天以前发布,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122313370.html
使用率高 双层复式 整体装修保养不错，视野好采光好,"保利珑远国际广场 , 石竹",1室1厅,40.9平米,南,精装,低楼层(共17层) ,,塔楼,38 万,9291 元,0,,,房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121541349.html
金龙花园 4室2厅 南 北,"金龙花园 , 横沥镇",4室2厅,103.81平米,南 北,,中楼层(共5层) ,,板楼,85 万,8189 元,0,,8天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122480424.html
南城次新万科小区，全新未入住，保养好，满五唯一,"万科·金色城品 , 宏远南",3室2厅,91.48平米,东南,精装,26层 ,,塔楼,185 万,20223 元,4,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121258406.html
"诚意出售，看中可谈，户型好，,采光不影响，","招商雍景湾 , 横沥镇",4室2厅,117.79平米,东南 北,精装,29层 ,,板塔结合,169 万,14348 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121885656.html
万科城市高尔夫花园高楼层三房两卫（非顶层),"万科城市高尔夫花园 , 寮步",3室2厅,114.5平米,西南,精装,18层 ,,板塔结合,140 万,12228 元,3,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105119784892.html
莞城教育合和大厦电梯房，三房两厅 业主诚意出售。,"合和大厦 , 运河东",3室2厅,108平米,东北,,低楼层(共26层) ,,板塔结合,110 万,10186 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121820994.html
小区开发商是金地集团 建筑质量有保障，物业为金地物,"金地·艺境水岸 , 石美",2室1厅,49.62平米,东,,高楼层(共30层) ,,塔楼,34 万,6853 元,1,,,随时看房,https://dg.lianjia.com/ershoufang/105121765261.html
八达路96平大三房 上中英文 业主急售,"八达路商住楼 , 东莞行政中心区",3室2厅,96.24平米,南,,中楼层(共8层) ,,板楼,65 万,6754 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119844142.html
实力开发商，三房两卫业主自住装修保养新。满五年,"卓越蔚蓝城邦 , 常平镇",3室2厅,98平米,南,精装,33层 ,,板塔结合,95 万,9694 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115476826.html
莞城次新小户型单间，校门就在家门口,"正德名居商住楼 , 罗沙",1室0厅,28.83平米,西,,中楼层(共10层) ,,板楼,68 万,23587 元,0,,8天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122482021.html
房子通透性好视野开阔装修保养九成新可直接拎包入住,"松湖春天 , 大岭山镇",3室2厅,97.16平米,北,精装,22层 ,,板塔结合,155 万,15954 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121487266.html
业主自住保养好 南北对流看花园 中间楼层安静不吵~,"碧桂园珑远紫宸府 , 石碣镇",3室2厅,94.08平米,北,,22层 ,,板塔结合,98 万,10417 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118249825.html
此房精装修，采光通风十足，朝向好户型好,"金地格林上院 , 大岭山镇",3室2厅,81.96平米,西,精装,高楼层(共11层) ,,塔楼,85 万,10371 元,25,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105107527901.html
临深临校区 朝南 精装修未入住,"凤岗碧桂园 , 凤岗镇",3室2厅,95.81平米,西南,精装,18层 ,,板塔结合,159.8 万,16679 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117590432.html
丽景花园复式三房出售98万，精装修，,"丽景花园 , 常平镇",3室2厅,132.08平米,东南,,中楼层(共19层) ,,塔楼,98 万,7420 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120693180.html
华桂园117户型精装出售边户看别墅,"南峰华桂园 , 清溪镇",3室2厅,117.39平米,南,简装,18层 ,,板塔结合,170 万,14482 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122210827.html
莞城建设2房总价低满五唯一不欠款随时看房,"万科运河东1号 , 运河东",2室1厅,68.15平米,北,精装,中楼层(共24层) ,,塔楼,125 万,18342 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120383597.html
中惠悦峰 3室2厅 南,"中惠悦峰 , 新联",3室2厅,99.28平米,南,,高楼层(共11层) ,,塔楼,120 万,12088 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121749855.html
朝南看花园 满5年税少 中高楼层采光通风好,"大运城邦曦城 , 凤岗镇",2室2厅,65.43平米,南,精装,33层 ,,板塔结合,90 万,13756 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119733373.html
中央豪庭 精装修三房 高楼层 安静 视野好 位置好,"中央豪庭 , 凤岗镇",3室2厅,83平米,南,精装,16层 ,,板塔结合,100 万,12049 元,5,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111257976.html
长裕棕榈园精装三房，小区为数不多的南向房源,"长裕棕榈园 , 横沥镇",3室2厅,80.9平米,南 西南,精装,中楼层(共16层) ,,塔楼,79 万,9766 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120780729.html
一线湖景房，高楼层，采光好，拎包入住，急售,"万科松湖传奇二期左岸 , 寮步",3室2厅,86.52平米,东南 南,简装,高楼层(共19层) ,,塔楼,108 万,12483 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119697077.html
新天美地花园 2室1厅 西南,"新天美地花园 , 常平镇",2室1厅,77平米,西南,,低楼层(共21层) ,,板塔结合,55 万,7143 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122138623.html
虎门公园旁精装小两房出售 金色家园业主诚心出售,"金色家园 , 虎门公园",2室1厅,77.2平米,北,精装,高楼层(共30层) ,,塔楼,73 万,9456 元,1,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105120371499.html
3房2卫户型方正实用，配套齐全,"御城花园 , 塘厦镇",3室2厅,96.59平米,西南,毛坯,32层 ,,板塔结合,134 万,13874 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117376927.html
天一城大润发一路之隔，交通方便，环境好，朝南，,"长虹百荟 , 樟木头镇",3室2厅,91.87平米,南,精装,18层 ,,板塔结合,86 万,9362 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113222872.html
房子一手业主诚意出售格局楼层好视野宽阔采光好,"万科首铸东江之星 , 宏远北",4室2厅,143.23平米,东南,精装,高楼层(共50层) ,,板楼,408 万,28486 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120835603.html
精装电梯三房 朝东南 采光好 双阳台,"富怡花园 , 花园新村",3室2厅,129平米,南 北,精装,中楼层(共8层) ,,板塔结合,125 万,9690 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115216569.html
碧桂园复式精装公寓，可住人可办公，采光好,"碧桂园水岸星城 , 横沥镇",2室1厅,40.62平米,东南,精装,中楼层(共12层) ,,板塔结合,35 万,8617 元,1,,,房本满五年,https://dg.lianjia.com/ershoufang/105119431329.html
保利3房中高楼层看花园 采光好 满五唯一 红本在手,"保利百合花园 , 凤岗镇",3室2厅,91平米,西北,简装,27层 ,,塔楼,133 万,14616 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121831164.html
东正新河北路 3室1厅 东北,"东正新河北路 , 花园新村",3室1厅,81.32平米,东北,,6层 ,,,70 万,8608 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122130369.html
茶山保利锦城二期，配套齐全小区，交通方便,"保利锦城二期 , 茶山镇",4室2厅,130平米,南 北,简装,高楼层(共32层) ,,板塔结合,150 万,11539 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105116836781.html
卓越中寰地铁口物业。复式一房一厅。视野广采光好诚售,"卓越中寰 , 学院路",1室1厅,29.12平米,南,精装,18层 ,,板楼,30 万,10303 元,1,,,近地铁 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120626690.html
湖景朝南 两房户型方正诚心出售随时看房,"大运城邦曦城 , 凤岗镇",2室2厅,77.71平米,南,精装,33层 ,,板塔结合,108 万,13898 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122025019.html
中惠三期高层85平三房，采光好，无遮挡,"中惠松湖城三期 , 寮步",3室1厅,85.92平米,北,精装,26层 ,,塔楼,115 万,13385 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121541035.html
金地大三房  诚意出售 看房方便,"金地格林上院 , 大岭山镇",4室2厅,115.96平米,南,简装,中楼层(共11层) ,,塔楼,150 万,12936 元,1,,26天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122302533.html
横沥城市家园飞机户型，三房两卫带车位出售,"城市家园 , 横沥镇",3室2厅,103.38平米,东南,,高楼层(共10层) ,,塔楼,82 万,7932 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121769589.html
急售礼顿127平四房二卫小区中间位置楼层好宜居,"礼顿金御海湾 , 沙田镇",4室2厅,128.89平米,南,毛坯,中楼层(共17层) ,,板塔结合,99 万,7681 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119090997.html
佳兆业东江豪门三房出售精装修中高楼层视野旷阔,"佳兆业东江豪门 , 企石镇",3室2厅,89.36平米,南,,中楼层(共22层) ,,塔楼,79 万,8841 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121285582.html
长安虎门买房看柏龙湾 次新房 户型好,"柏龙湾 , 大宁",4室2厅,127.49平米,南,,中楼层(共17层) ,,塔楼,218 万,17100 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122192259.html
虎门滨海城 4室1厅 东南,"虎门滨海城 , 新联",4室1厅,123.88平米,东南,简装,18层 ,,塔楼,235 万,18970 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121522524.html
户型好，采光好，产权清晰，价格不贵,"清溪碧桂园翡翠湾2期 , 清溪镇",3室1厅,106平米,东南,精装,低楼层(共31层) ,,塔楼,168 万,15850 元,0,,,VR房源,https://dg.lianjia.com/ershoufang/105120621347.html
清溪公园旁，国际公馆3房2厅2卫，诚心出售,"清溪国际公馆 , 清溪镇",3室2厅,104平米,东南,精装,高楼层(共20层) ,,板楼,85 万,8174 元,1,,,房本满两年,https://dg.lianjia.com/ershoufang/105121171950.html
业主诚心出售万科南向两，无欠款,"万科金域国际 , 厚街镇",3室2厅,96平米,东北,,中楼层(共32层) ,,板塔结合,129 万,13438 元,3,,,VR看装修,https://dg.lianjia.com/ershoufang/105119735313.html
万象汇350米翠珑湾四期复式2房2卫,"星城翠珑湾四期 , 寮步",2室2厅,54.65平米,西,,中楼层(共20层) ,,板塔结合,58 万,10613 元,2,,,房本满五年,https://dg.lianjia.com/ershoufang/105119582088.html
光大花园，金碧苑精装三房，保养好中间层，诚意卖可谈,"光大花园金碧苑 , 火炼树",3室2厅,86平米,北,精装,中楼层(共8层) ,,塔楼,88 万,10233 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118374073.html
满五不唯一 不欠款 装修保养好 业主诚心出售,"合正上东国际 , 下坝",3室2厅,104平米,南,精装,高楼层(共26层) ,,板塔结合,199 万,19135 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119009918.html
帝豪花园二期三房两厅两卫南北通透带前后院子,"帝豪花園 , 樟木头镇",4室2厅,111.3平米,南 北,简装,6层 ,,板塔结合,136 万,12220 元,3,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117814830.html
光大景湖湾畔 2室1厅 北,"光大景湖湾畔 , 宏远南",2室1厅,71.06平米,北,,中楼层(共11层) ,,板塔结合,96 万,13510 元,0,,6天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122509875.html
万科城中间楼层四房出售 诚心卖 产权清晰,"南部湾万科城 , 大宁",4室2厅,118.92平米,西南,,中楼层(共34层) ,,塔楼,235 万,19762 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121758430.html
莞城龙光君御旗峰豪园，大隐于市的圈层社交大宅,"君御旗峰豪园 , 东莞行政中心区",5室2厅,311.47平米,南,精装,低楼层(共34层) ,,塔楼,898 万,28832 元,0,,31天以前发布,近地铁 | VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122252189.html
八达路96平大三房 上中英文 业主急售,"八达路商住楼 , 东莞行政中心区",3室2厅,96.24平米,南,,中楼层(共8层) ,,板楼,65 万,6754 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119844142.html
实力开发商，三房两卫业主自住装修保养新。满五年,"卓越蔚蓝城邦 , 常平镇",3室2厅,98平米,南,精装,33层 ,,板塔结合,95 万,9694 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115476826.html
莞城 人民公园旁 和阳大厦 精装电梯大4房 带车位,"和阳大厦 , 莞城",3室2厅,147.26平米,西南,精装,中楼层(共8层) ,,塔楼,163 万,11069 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120878595.html
此房是方正三房，业主家保养很好。,"金丰商业街 , 宏远北",3室2厅,96.08平米,南,简装,低楼层(共7层) ,,塔楼,83 万,8639 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111524253.html
虎门龙泉广场 旁边实惠3房 有红本可过户,"虎门人民路169号 , 黄河中心",3室1厅,84.1平米,东南,简装,高楼层(共6层) ,,板楼,30.8 万,3663 元,4,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121383038.html
汇景城市中心精装大两房拧包入住,"汇景城市中心 , 樟木头镇",2室1厅,80.08平米,南,精装,低楼层(共23层) ,,板塔结合,86 万,10740 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117133287.html
莞城步步高竹苑 少有三房 诚意出售 楼层好 户型方正,"步步高小区 , 罗沙",3室2厅,79.53平米,南,简装,中楼层(共5层) ,,,82 万,10311 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105110250325.html
精装修三房 满五唯一免双税  南北对流,"名巨中央花园 , 横沥镇",3室2厅,93.12平米,西北,,28层 ,,塔楼,99.8 万,10718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113522651.html
莞城金峰堡  143平四房两厅  采光好  中楼层  朝南,"金峰堡大厦 , 东平街",4室2厅,142.87平米,南,,中楼层(共16层) ,,塔楼,145 万,10150 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120968591.html
临深临校区 朝南 精装修未入住,"凤岗碧桂园 , 凤岗镇",3室2厅,95.81平米,西南,精装,18层 ,,板塔结合,159.8 万,16679 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117590432.html
天虹旁东港城精装2房，南向，无欠款，产权清晰,"东港城(塘厦) , 塘厦镇",2室2厅,78.24平米,南,精装,29层 ,,板塔结合,62 万,7925 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120554929.html
都市华府 三房两卫带一个大平台 南北通户型,"都市华府 , 常平镇",3室2厅,86.55平米,南,,25层 ,,塔楼,128 万,14790 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118361439.html
恒大御湖通车库两房 中楼层，装修好，诚意卖房,"百悦尚城三期恒大御湖 , 南城车站",2室1厅,87.45平米,西南,精装,中楼层(共18层) ,,板塔结合,150 万,17153 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122068992.html
南部湾精装四房，业主诚心出售，高层朝南安静,"南部湾万科城 , 大宁",4室2厅,118.87平米,西南,精装,中楼层(共34层) ,,塔楼,230 万,19349 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105111080697.html
东鸿大厦3房1厅出售，朝东，采光好，通风，鸿福路地段,"东鸿大厦 , 鸿福路口",3室1厅,92.3平米,东南,简装,中楼层(共8层) ,,,90 万,9751 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122080406.html
小区环境好，配套齐全，户型通透，通风效果好,"万达华府 , 万达",1室1厅,52平米,东南,精装,低楼层(共28层) ,,板塔结合,33 万,6347 元,6,,,随时看房,https://dg.lianjia.com/ershoufang/105113210968.html
旭辉江山墅116平大三房，室内光线充足，保养好,"旭辉江山墅 , 石排镇",3室2厅,115.78平米,南,,高楼层(共33层) ,,塔楼,179 万,15461 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105120953315.html
公务员小区 管理很安全 小区环境配套好,"石碣新洲路61号 , 石碣镇",3室2厅,97.68平米,南,,中楼层(共7层) ,,,68 万,6962 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122192602.html
86平3房，总价26万，低价上车好房源,"帝都花园一期 , 樟木头镇",3室2厅,88平米,南,精装,高楼层(共7层) ,,塔楼,22.8 万,2591 元,7,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105120468105.html
东海城堡内比较少的一楼带花园的复式房，三房做6房,"丰泰东海城堡 , 新联",6室2厅,102.08平米,东南 南,精装,低楼层(共15层) ,,板塔结合,230 万,22532 元,2,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105115587237.html
联华花园城98平三房 格局装修保养好业主诚意出售,"联华花园城 , 上下桥",3室1厅,98.93平米,北,精装,中楼层(共17层) ,,板塔结合,130 万,13141 元,0,,7天以前发布,VR房源,https://dg.lianjia.com/ershoufang/105122492349.html
滨海湾新区，天虹商圈，精装2房2厅诚意出售。,"地标广场 , 地标",2室1厅,78.44平米,南,精装,28层 ,,板塔结合,140 万,17849 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110495246.html
横沥新小区，五星园林景，高楼层全新未入住！,"碧桂园松湖明珠 , 横沥镇",3室1厅,92.15平米,东南,简装,高楼层(共26层) ,,,125 万,13565 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121730089.html
新世纪颐和居 四房满五不唯一 拎包入住 。,"新世纪颐和居 , 厚街镇",2室2厅,85.79平米,东南,,17层 ,,板塔结合,95 万,11074 元,0,,,近地铁 | VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105122198499.html
住宅性质，小区，入户首先，看房方便，户型通透,"聚豪名轩 , 石龙镇",1室1厅,43.71平米,南,简装,低楼层(共30层) ,,板塔结合,35 万,8008 元,0,,24天以前发布,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122324212.html
翡翠山湖 2室1厅 北,"翡翠山湖 , 凤岗镇",2室1厅,87.2平米,北,精装,17层 ,,塔楼,92 万,10551 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122412554.html
天钻新上好房！全新三房急售随时可看,"松湖碧桂园·天钻 , 大岭山镇",3室2厅,97.51平米,南,,高楼层(共31层) ,,塔楼,159 万,16307 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121704971.html
镇府旁小区 配套完善 交通便利 新装修 拎包入住,"兰苑大厦 , 黄河中心",2室1厅,96.33平米,南,精装,高楼层(共17层) ,,板塔结合,78 万,8098 元,2,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120586586.html
价格便宜，室内重新装修过 保养挺不错,"虎门一号 , 地标",1室1厅,36.36平米,南,精装,低楼层(共11层) ,,塔楼,26 万,7151 元,0,,12天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122435073.html
瓷砖到顶大三房两卫，无抵押，税费低，价格可谈,"长裕棕榈园 , 横沥镇",3室2厅,122.03平米,北,简装,16层 ,,塔楼,110 万,9015 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105117644283.html
湖山大境3期墅景电梯洋房，业主诚心卖，价格可谈,"金地湖山大境三期 , 黄江镇",3室2厅,102.82平米,南,毛坯,12层 ,,塔楼,125 万,12158 元,1,,25天以前发布,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122316133.html
名流印象花园一期 3室2厅 南,"名流印象花园一期 , 凤岗镇",3室2厅,88.6平米,南,毛坯,31层 ,,板塔结合,108 万,12190 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122064160.html
一线江景房，精装修 业主自己住保养好，采光好,"保利锦城二期 , 茶山镇",3室1厅,103.8平米,南,精装,中楼层(共32层) ,,塔楼,133 万,12814 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122044447.html
带露台的电梯大四房，业主诚意出售,"飞龙山庄 , 黄河中心",4室2厅,145.98平米,东南,精装,中楼层(共9层) ,,塔楼,165 万,11303 元,2,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105115085769.html
户型方正，通风好，采光佳，业主诚心卖,"金地博登湖三期澜庭 , 塘厦镇",3室2厅,101平米,南,,29层 ,,板塔结合,145 万,14357 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105119838643.html
虎门天虹楼上二期三房 保养好诚意出售,"地标广场 , 地标",3室2厅,90.98平米,南,精装,16层 ,,板塔结合,178 万,19565 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121708820.html
横沥镇时代倾城复式两房精装修朝南,"时代倾城 , 横沥镇",3室1厅,50.16平米,南,简装,19层 ,,塔楼,35 万,6978 元,3,,,房本满五年,https://dg.lianjia.com/ershoufang/105117419410.html
沙田信鸿蔚蓝海岸大四房满五唯一急售,"信鸿蔚蓝海岸 , 沙田镇",4室2厅,123.44平米,南,毛坯,高楼层(共32层) ,,板塔结合,145 万,11747 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117410404.html
满五唯一无欠款，采光充足东南朝向,"东方银座中心城 , 大朗镇",1室1厅,39.36平米,东南,,中楼层(共22层) ,,板塔结合,15 万,3811 元,0,,7天以前发布,房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122489719.html
海伦国际  装修别墅  业主自住，保养干净,"海伦国际 , 寮步",6室2厅,165.92平米,东南,,4层 ,,板塔结合,375 万,22602 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120900520.html
松山湖旁，中惠松湖城三期大四房，业主自住标准保养好,"中惠松湖城三期 , 寮步",4室1厅,121.65平米,南,精装,26层 ,,塔楼,198 万,16277 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121792813.html
安娜花园复式两房，视野开阔，楼上楼下动静分明！,"安娜花园 , 横沥镇",2室1厅,105平米,西南,简装,高楼层(共6层) ,,塔楼,49 万,4667 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122019472.html
蓝月湾 大三房 诚意出售 配备设施齐全,"蓝月湾 , 常平镇",4室1厅,128.73平米,东南,,低楼层(共11层) ,,板楼,123 万,9555 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121463545.html
宜家花园满五无欠款，随时可入住,"宜家花园 , 太平广场",2室1厅,61.82平米,东南,精装,中楼层(共16层) ,,塔楼,38 万,6147 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121115226.html
阳光城大三房，带6米大阳台 中高楼层 全新未住过,"阳光城·愉景湾 , 石碣镇",3室2厅,99.3平米,南,精装,中楼层(共32层) ,,塔楼,120 万,12085 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115722265.html
中间楼层  朝南向 精装修 诚心出售,"天悦中央广场 , 塘厦镇",3室2厅,98.72平米,南,精装,28层 ,,板塔结合,152 万,15398 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121285093.html
新天地华庭 3室2厅 西南 西,"新天地华庭 , 寮步",3室2厅,100.88平米,西南 西,精装,12层 ,,板楼,120 万,11896 元,0,,,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105122124890.html
横沥 嘉荣购物广场旁三房诚意出售,"时代倾城 , 横沥镇",3室2厅,89.32平米,南,精装,31层 ,,板塔结合,95 万,10636 元,35,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110357906.html
东南朝向 花园安静的位置 随时看房,"万科汉邦松湖半岛 , 松山湖",3室2厅,90平米,东南,精装,20层 ,,板塔结合,170 万,18889 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118841112.html
鼎峰品筑 无欠款 交易快 大4房  方便看房,"鼎峰品筑 , 寮步",4室2厅,124平米,南 北,精装,高楼层(共18层) ,,塔楼,148 万,11936 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121146979.html
香港街港岛 有小区花园电梯三房 装修保养好,"香港街 , 八达路",3室2厅,124.02平米,西,精装,19层 ,,板塔结合,189 万,15240 元,2,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115866556.html
