标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
雅居乐物业 中间楼层 视野开阔 朝南 随时看房,"卓悦华府 , 惠环",3室2厅,85.03平米,南,毛坯,31层 ,,板塔结合,37.9 万,4458 元,0,,28天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122360314.html
澳头高速出口，百万楼盘，高楼层视野采光好，随意改动,"华冠花园 , 大亚湾中心区",3室2厅,81.6平米,南,毛坯,26层 ,,板塔结合,37 万,4535 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121960219.html
惠州车管所旁配套完善带装修2房中间楼层月租抵月供,"知本领寓 , 陈江",2室2厅,63.96平米,南,简装,中楼层(共16层) ,,板塔结合,27.2 万,4253 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105120591497.html
次新小区，户型房正，采光通透明亮；房龄满..,"源东云锦 , 陈江",3室2厅,96.44平米,南,,中楼层(共28层) ,,板塔结合,45 万,4667 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120702014.html
翡翠山精致两房，中高楼层看山景无遮挡，业主诚心出售,"翡翠山城君御 , 万达",2室1厅,82.07平米,东,精装,34层 ,,板塔结合,69 万,8408 元,1,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121968313.html
急售！急售！急售！三个阳台少有户型汇鑫花园,"汇鑫花园 , 新行政区",3室2厅,123平米,南 北,毛坯,16层 ,,塔楼,45.8 万,3724 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121494915.html
光耀荷兰小城 3室1厅 北,"光耀荷兰小城 , 陈江",3室1厅,80.19平米,北,精装,33层 ,,板塔结合,46 万,5737 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121084116.html
海锦香槟小镇 3室2厅 东南,"海锦香槟小镇 , 惠环",3室2厅,92.26平米,东南,,中楼层(共23层) ,,板塔结合,46.9 万,5084 元,0,,20天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122453307.html
本栋直通地下室 楼层好 视野开阔 户型方正,"中海凯旋城凯旋华府 , 河南岸",3室2厅,118.07平米,东 东南 南,,中楼层(共30层) ,,塔楼,115 万,9740 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120556125.html
临深白云新城，带装修三房，近沙田地铁口,"鹏城里 , 白云新城",3室2厅,93.44平米,东北,简装,28层 ,,板塔结合,47.8 万,5116 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122309811.html
此房为住宅性质，70年产权，精装拎包入住，有厨房,"华贸铂金府 , 江北",1室1厅,36.27平米,东南,简装,低楼层(共48层) ,,板塔结合,38 万,10477 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105119696747.html
少有大户型大阳台大客厅！大厨房！适合大户之家,"太东红树湾悦府 , 大亚湾中心区",5室2厅,288.07平米,东南,,22层 ,,板塔结合,266 万,9234 元,3,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121682603.html
星河冠誉府 精装修大3房2卫 中间楼层 采光好,"星河冠誉府 , 惠环",3室2厅,101.46平米,东 东南 南,精装,中楼层(共31层) ,,塔楼,105 万,10349 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122333460.html
沙田站3公里，好租，刚需三房自住保养好。业主急售。,"聚龙华府 , 西区新寮",3室2厅,83.67平米,南,简装,21层 ,,塔楼,49.3 万,5893 元,5,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120846111.html
公园边复式房，户型佳，可随你心意进行改动,"美林雅苑 , 澳头",2室1厅,38.87平米,东,毛坯,5层 ,,塔楼,12 万,3088 元,7,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121538823.html
百万大盘层高3米，1000万大门中间楼层，视野采光好。,"星河丹堤V2区 , 南站新城",4室2厅,116.56平米,南 北,毛坯,32层 ,,塔楼,128 万,10982 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105116156641.html
鹏达御西湖，满五唯一，税费低，正南向,"御景花园北区 , 下角",3室1厅,116.92平米,东南,精装,低楼层(共27层) ,,板塔结合,93.8 万,8023 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120553919.html
东方威尼斯 标准大4房 带大阳台 装修保养好,"东方威尼斯 , 东平",4室2厅,219.78平米,南,,低楼层(共8层) ,,,200 万,9101 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118640525.html
科技园旁边带装修两房，拎包入住,"星河半岛 , 吾悦广场",2室2厅,63.34平米,北,简装,18层 ,,板塔结合,29 万,4579 元,13,,,VR看装修,https://hui.lianjia.com/ershoufang/105114653022.html
标准3房 采光充足 舒适透气  楼层好,"牧云左岸 , 秋长",3室2厅,97平米,南 北,毛坯,中楼层(共30层) ,,板塔结合,76.5 万,7887 元,2,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120554144.html
金山湖中洲天御 93平业主自住装修 三房两卫！,"中洲天御二期 , 河南岸",3室2厅,93.12平米,南,精装,中楼层(共29层) ,,板塔结合,109 万,11706 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121477386.html
一楼带院子，房子户型方正，动静分离，采光视野好,"半山名苑 , 惠环",3室1厅,86平米,南,,11层 ,,板楼,57 万,6628 元,4,,,VR看装修,https://hui.lianjia.com/ershoufang/105118577401.html
彩虹城北区  带装修 一室  天虹大润发,"中天彩虹城北区 , 开城大润发",1室1厅,30平米,东南,,30层 ,,塔楼,12.8 万,4267 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120907318.html
临深百万大盘 南北通透 格局靓 次新房,"龙光城北十二期 , 龙光城",4室2厅,120.57平米,南 北,精装,33层 ,,板塔结合,105 万,8709 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105112937698.html
下埔商圈，滨江公园旁，原装电梯大三房，舒适安静,"新秀大厦 , 下埔",3室2厅,96.77平米,南 北,,中楼层(共12层) ,,板塔结合,63 万,6511 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120936653.html
红本在手带装修 楼层好视野开阔南北对流,"仁和美地家园 , 吾悦广场",5室2厅,150.06平米,南 北,精装,32层 ,,板塔结合,110 万,7331 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120233933.html
天宸原著 端头 边位下叠带花园,"龙湖天宸原著花园 , 河南岸",3室2厅,157.44平米,南,精装,低楼层(共6层) ,,塔楼,482 万,30615 元,0,,19天以前发布,VR房源,https://hui.lianjia.com/ershoufang/105122460026.html
方圆天俊的中间好楼层、业主诚意出手,"方圆天俊 , 惠环",3室1厅,99.7平米,南,毛坯,中楼层(共32层) ,,塔楼,55 万,5517 元,0,,21天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122438498.html
万达商圈、龙光物业、潮南看花园、	户型方正,"龙光玖龙花园 , 万达",4室2厅,109.75平米,南 北,精装,32层 ,,板塔结合,70 万,6379 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120848964.html
南北通户型，成交快，欢迎大家来带看,"深业喜悦城 , 惠环",4室2厅,128.47平米,东南,,33层 ,,板塔结合,60 万,4671 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105114187407.html
惠州北站新城 中州集团开发 半岛城邦 江景房,"中洲半岛城邦四期 , 博罗中心区",4室2厅,125.32平米,南,毛坯,32层 ,,板塔结合,72 万,5746 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105114377524.html
精装修复式小高层，176平5房，仅140万带露台,"宏新蜜糖小城 , 水口",5室3厅,176.18平米,南,精装,高楼层(共9层) ,,板塔结合,140 万,7947 元,7,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118824309.html
3字头高楼层3房 彩光好 业主诚心出售 海伦香洲花园,"海伦堡海伦香洲 , 陈江",3室2厅,83.2平米,南,毛坯,高楼层(共32层) ,,板楼,29 万,3486 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122220043.html
精装修，三房两卫，中间楼层，户型方正，保养好,"金宝创业家园 , 惠环",3室2厅,106.95平米,北,精装,中楼层(共8层) ,,板楼,36.8 万,3441 元,1,,31天以前发布,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122335193.html
荷兰小城  别墅大盘 有人工湖五一公园,"光耀荷兰小城 , 陈江",4室2厅,96平米,北,精装,28层 ,,塔楼,59.8 万,6230 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121459517.html
运恒嘉园精装3房出售，满五唯一,"运恒嘉园 , 江北",3室2厅,96.93平米,南,精装,中楼层(共9层) ,,板楼,60 万,6191 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121185600.html
壹城六区南北通4房，高层视野好，看房方便,"壹城中心6区 , 陈江",4室2厅,115.78平米,南 北,毛坯,高楼层(共32层) ,,板塔结合,83.8 万,7238 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105116700716.html
业主急售，红本在手，随时可以看房,"口岸外商公寓 , 惠环",1室1厅,58.58平米,南,简装,9层 ,,板塔结合,13 万,2220 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121593382.html
雅居乐物业 中间楼层 视野开阔 朝南 随时看房,"卓悦华府 , 惠环",3室2厅,85.03平米,南,毛坯,31层 ,,板塔结合,37.9 万,4458 元,0,,28天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122360314.html
